DATE,ACSP,ALAL,AMDU,ASNU,BAMU,BRRU,CAFL,CORA,CYAC,DEPI,DF,DG,DS,ERCI,KRAME,KRER,KRGR,L,LATR,LELA,NONE,OTHER,SCAR,THMO,WL,YUBR,litter
2015,0.0,0.020391517128874388,0.5981511691136487,0.8700380641653072,0.040783034257748776,2.6169113648722133,0.006797172376291462,0.6865144100054377,0.07476889613920609,0.9651984774333877,0.006797172376291462,0.0543773790103317,0.734094616639478,0.14953779227841218,0.27868406742795,0.033985861881457316,0.020391517128874388,0.020391517128874388,0.9176182707993474,0.0,82.25938009787929,0.31946710168569875,8.802338227297444,0.14274061990212072,0.0,0.38064165307232195,0.0
2016,0.0,0.7746670290839902,0.6931231312856755,0.22424571894536557,0.02038597444957869,5.02854036422941,0.04077194889915738,0.9037782005979886,0.0679532481652623,0.02038597444957869,0.10872519706441967,1.2027724925251428,1.1008426202772492,0.8901875509649361,0.23104104376189183,0.0,0.0,0.00679532481652623,0.9785267735797772,0.0,77.93558032073933,0.6523511823865181,8.392226148409893,0.19706441967926067,0.02038597444957869,0.5096493612394672,0.0
2017,0.15625,0.22418478260869565,0.7608695652173914,0.1358695652173913,0.07472826086956522,6.5896739130434785,0.22418478260869565,0.8627717391304348,0.11548913043478261,0.0,0.061141304347826095,1.283967391304348,0.3804347826086957,1.548913043478261,0.0,0.1358695652173913,0.24456521739130438,0.30570652173913043,0.9307065217391305,0.0,82.04483695652173,0.5027173913043478,2.96875,0.10190217391304347,0.08831521739130435,0.25815217391304346,0.0
2018,0.19021739130434784,0.1358695652173913,0.8220108695652173,0.12228260869565219,0.020380434782608696,4.979619565217392,0.006793478260869565,0.842391304347826,0.14945652173913043,0.0,0.04076086956521739,1.528532608695652,0.5366847826086957,0.7404891304347826,0.0,0.16304347826086957,0.30570652173913043,0.06793478260869565,0.7336956521739131,0.0,82.57472826086956,0.421195652173913,4.938858695652174,0.24456521739130438,0.11548913043478261,0.31929347826086957,0.0
2019,0.12907608695652173,2.017663043478261,0.6793478260869565,3.4510869565217392,0.01358695652173913,9.36141304347826,0.264945652173913,0.8016304347826088,0.11548913043478261,0.01358695652173913,0.006793478260869565,0.33967391304347827,0.4483695652173913,2.8328804347826084,0.0,0.14266304347826086,0.1358695652173913,0.11548913043478261,0.9307065217391305,0.0,66.58288043478261,0.6521739130434783,10.516304347826088,0.2105978260869565,0.0,0.2377717391304348,0.0
2020,0.17886626307099615,0.6673087506879471,0.7154650522839846,1.1832691249312053,0.17886626307099615,13.648871766648321,0.24766097963676387,0.7911392405063291,0.06879471656576776,0.0,1.2383048981838194,6.205283434232252,0.3577325261419923,2.442212438084755,0.0,0.14446890478811228,0.2682993946064942,0.17886626307099615,1.0800770500825536,0.0,68.76031920748487,0.6329113924050633,0.3439735828288387,0.23390203632361034,0.12383048981838193,0.30957622454595485,0.0
2021,0.15432098765432098,0.0,0.7447665056360708,0.013419216317767043,0.03354804079441761,3.79092860976919,0.0,0.8789586688137412,0.12077294685990338,0.0,0.4830917874396135,11.922973698336017,0.6172839506172839,0.7917337627482556,0.0,0.2482555018786903,0.3421900161030596,0.020128824476650563,1.4761137949543746,0.0,77.45571658615137,0.33548040794417605,0.03354804079441761,0.19457863660762212,0.0,0.3421900161030596,0.0
2023,0.0,0.0,0.41899441340782123,3.7011173184357546,0.034916201117318434,5.935754189944134,0.34916201117318435,0.6634078212290503,0.10474860335195531,0.0,0.0,0.0,0.0,2.793296089385475,0.0,0.0,0.0,0.0,1.047486033519553,2.339385474860335,73.00977653631286,1.8505586592178773,7.506983240223464,0.06983240223463687,0.0,0.17458100558659218,0.0
2024,0.0,0.3819444444444444,0.0,1.284722222222222,0.10416666666666667,5.069444444444445,0.0,0.45138888888888884,0.1388888888888889,0.0,0.0,0.0,0.0,1.7013888888888888,0.0,0.0,0.0,0.0,0.5902777777777778,0.0,80.13888888888889,1.215277777777778,3.7152777777777777,0.0,0.0,0.10416666666666667,5.104166666666667
